event_id,batch_id,split,light_kelvin,label_raw,label_canonical,class_label,class_id,analyte,level,source_zip,frames_total,frames_used,frames_skipped,frame_errors,leukocytes_l,leukocytes_a,leukocytes_b,nitrite_l,nitrite_a,nitrite_b,urobilinogen_l,urobilinogen_a,urobilinogen_b,protein_l,protein_a,protein_b,ph_l,ph_a,ph_b,blood_l,blood_a,blood_b,specific_gravity_l,specific_gravity_a,specific_gravity_b,ketone_l,ketone_a,ketone_b,bilirubin_l,bilirubin_a,bilirubin_b,glucose_l,glucose_a,glucose_b
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Leukocytes:Small 70,Leukocytes:Small 70,,,Leukocytes,Small 70,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Nitrite:Positive,Nitrite:Positive,,,Nitrite,Positive,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Urobilinogen:16,Urobilinogen:16,,,Urobilinogen,16,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Protein:>=20.0,Protein:>=20.0,,,Protein,>=20.0,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,pH:8.5,pH:8.5,,,pH,8.5,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Blood:Non-hemolyzed 10,Blood:Non-hemolyzed 10,,,Blood,Non-hemolyzed 10,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Specific Gravity:1.005,Specific Gravity:1.005,,,Specific Gravity,1.005,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Ketone:Small 1.5,Ketone:Small 1.5,,,Ketone,Small 1.5,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Bilirubin:Large 100,Bilirubin:Large 100,,,Bilirubin,Large 100,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695,BATCH 2 COOL,train,4000,Glucose:30 ++,Glucose:30 ++,,,Glucose,30 ++,BATCH_2_COOL_Abnormal_2026-03-19T21-03-34-843695_SEMIQUANT_FROM_BINARY.zip,21,21,0,,69.554039,0.713593,-0.296402,67.75827,-2.447998,9.311996,72.036865,1.016403,-0.887199,81.330666,10.784805,-26.024803,58.546822,12.978394,-14.891197,50.016624,19.715195,-19.930801,48.828079,10.486404,-5.748802,70.053642,14.078796,-27.717598,73.669487,12.685196,-21.924004,55.90353,15.174805,9.791199
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Leukocytes:Trace 15,Leukocytes:Trace 15,,,Leukocytes,Trace 15,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Nitrite:Neg,Nitrite:Neg,,,Nitrite,Neg,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Urobilinogen:3.2,Urobilinogen:3.2,,,Urobilinogen,3.2,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Protein:Neg,Protein:Neg,,,Protein,Neg,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,pH:5.0,pH:5.0,,,pH,5.0,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Blood:Neg,Blood:Neg,,,Blood,Neg,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Specific Gravity:1.025,Specific Gravity:1.025,,,Specific Gravity,1.025,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Ketone:Neg,Ketone:Neg,,,Ketone,Neg,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Bilirubin:Neg,Bilirubin:Neg,,,Bilirubin,Neg,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389,BATCH 2 COOL,train,4000,Glucose:Neg,Glucose:Neg,,,Glucose,Neg,BATCH_2_COOL_Normal_2026-03-19T21-00-12-025389_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.345253,1.511993,-0.804802,72.241249,1.891998,-0.853996,72.294739,2.001205,-0.646004,72.481415,2.085999,-0.695198,70.519218,1.950806,-0.590797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Leukocytes:Small 70,Leukocytes:Small 70,,,Leukocytes,Small 70,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Nitrite:Positive,Nitrite:Positive,,,Nitrite,Positive,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Urobilinogen:16,Urobilinogen:16,,,Urobilinogen,16,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Protein:>=20.0,Protein:>=20.0,,,Protein,>=20.0,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,pH:8.5,pH:8.5,,,pH,8.5,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Blood:Non-hemolyzed 10,Blood:Non-hemolyzed 10,,,Blood,Non-hemolyzed 10,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Specific Gravity:1.005,Specific Gravity:1.005,,,Specific Gravity,1.005,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Ketone:Small 1.5,Ketone:Small 1.5,,,Ketone,Small 1.5,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Bilirubin:Large 100,Bilirubin:Large 100,,,Bilirubin,Large 100,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303,BATCH 2 DAYLIGHT,train,5500,Glucose:30 ++,Glucose:30 ++,,,Glucose,30 ++,BATCH_2_DAYLIGHT_Abnormal_2026-03-19T21-04-13-980303_SEMIQUANT_FROM_BINARY.zip,21,21,0,,72.849571,-0.5476,-0.769203,73.233566,-0.425598,-0.976402,73.744469,-0.147202,-0.905197,74.587135,0.043198,-0.611198,73.619606,0.121201,-0.082802,72.130196,0.125198,-0.160797,69.431999,0.038406,-0.062401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Leukocytes:Trace 15,Leukocytes:Trace 15,,,Leukocytes,Trace 15,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Nitrite:Neg,Nitrite:Neg,,,Nitrite,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Urobilinogen:3.2,Urobilinogen:3.2,,,Urobilinogen,3.2,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Protein:Neg,Protein:Neg,,,Protein,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,pH:5.0,pH:5.0,,,pH,5.0,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Blood:Neg,Blood:Neg,,,Blood,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Specific Gravity:1.025,Specific Gravity:1.025,,,Specific Gravity,1.025,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Ketone:Neg,Ketone:Neg,,,Ketone,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Bilirubin:Neg,Bilirubin:Neg,,,Bilirubin,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683,BATCH 2 DAYLIGHT,train,5500,Glucose:Neg,Glucose:Neg,,,Glucose,Neg,BATCH_2_DAYLIGHT_Normal_2026-03-19T21-01-11-204683_SEMIQUANT_FROM_BINARY.zip,21,21,0,,75.169876,0.120804,-0.560799,74.130821,0.229996,-0.205597,70.825562,1.786804,8.397995,68.881104,1.785202,19.404007,67.975845,2.623993,22.066406,73.070114,1.101593,2.115204,58.503998,7.4888,49.622803,53.6138,7.202393,46.964798,44.607529,8.760406,39.220795,65.004234,2.358795,8.562805
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Leukocytes:Small 70,Leukocytes:Small 70,,,Leukocytes,Small 70,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,71.060387,0.397202,0.124405,71.335693,0.668396,-0.105202,72.47451,0.901199,-0.332001,72.671371,0.617599,-0.057999,72.831528,0.842407,-0.132004,72.571922,0.9608,-0.228401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Nitrite:Positive,Nitrite:Positive,,,Nitrite,Positive,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,71.060387,0.397202,0.124405,71.335693,0.668396,-0.105202,72.47451,0.901199,-0.332001,72.671371,0.617599,-0.057999,72.831528,0.842407,-0.132004,72.571922,0.9608,-0.228401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Urobilinogen:16,Urobilinogen:16,,,Urobilinogen,16,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,71.060387,0.397202,0.124405,71.335693,0.668396,-0.105202,72.47451,0.901199,-0.332001,72.671371,0.617599,-0.057999,72.831528,0.842407,-0.132004,72.571922,0.9608,-0.228401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,Protein:>=20.0,Protein:>=20.0,,,Protein,>=20.0,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,71.060387,0.397202,0.124405,71.335693,0.668396,-0.105202,72.47451,0.901199,-0.332001,72.671371,0.617599,-0.057999,72.831528,0.842407,-0.132004,72.571922,0.9608,-0.228401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433,BATCH 2 WARM,train,2700,pH:8.5,pH:8.5,,,pH,8.5,BATCH_2_WARM_Abnormal_2026-03-19T21-02-23-497433_SEMIQUANT_FROM_BINARY.zip,21,20,1,frame_5: Macro-Marker with 4-corner contour was not detected.,71.060387,0.397202,0.124405,71.335693,0.668396,-0.105202,72.47451,0.901199,-0.332001,72.671371,0.617599,-0.057999,72.831528,0.842407,-0.132004,72.571922,0.9608,-0.228401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
